السنة,القطاع_العام,الحجم,المنطقة,إجمالي_عدد_المنشآت,share,الإيرادات_موزع,النفقات_موزع,التعويضات_موزع,الفائض_موزع
2020,الأنشطة المهنية والعلمية والتقنية,متوسطة,منطقة الرياض,661.0,0.4810771470160116,5612043.46,2317727.22,1204874.07,2089442.17
2020,الأنشطة المهنية والعلمية والتقنية,متوسطة,منطقة القصيم,38.0,0.0276564774381368,322628.82,133243.02,69266.59,120119.22
2020,الأنشطة المهنية والعلمية والتقنية,متوسطة,منطقة المدينة المنورة,23.0,0.0167394468704512,195275.34,80647.09,41924.51,72703.74
2020,الأنشطة المهنية والعلمية والتقنية,متوسطة,منطقة تبوك,4.0,0.0029112081513828,33960.93,14025.58,7291.22,12644.13
2020,الأنشطة المهنية والعلمية والتقنية,متوسطة,منطقة جازان,5.0,0.0036390101892285,42451.16,17531.98,9114.02,15805.16
2020,الأنشطة المهنية والعلمية والتقنية,متوسطة,منطقة حائل,4.0,0.0029112081513828,33960.93,14025.58,7291.22,12644.13
2020,الأنشطة المهنية والعلمية والتقنية,متوسطة,منطقة عسير,12.0,0.0087336244541484,101882.79,42076.74,21873.66,37932.38
2020,الأنشطة المهنية والعلمية والتقنية,متوسطة,منطقة مكة المكرمة,282.0,0.2052401746724891,2394245.47,988803.45,514031.0,891411.03
2020,الأنشطة المهنية والعلمية والتقنية,متوسطة,منطقة نجران,8.0,0.0058224163027656,67921.86,28051.16,14582.44,25288.26
2020,التشييد,صغيرة,المنطقة الشرقية,29265.0,0.180726239733218,9044003.33,4061901.4,1224702.03,3757399.91
2020,التشييد,صغيرة,منطقة الباحة,1735.0,0.0107145062681405,536181.3,240813.22,72607.48,222760.6
2020,التشييد,صغيرة,منطقة الجوف,1773.0,0.0109491755696906,547924.75,246087.52,74197.73,227639.5
2020,التشييد,صغيرة,منطقة الحدود الشمالية,1400.0,0.0086457111097387,432653.5,194316.14,58588.17,179749.18
2020,التشييد,صغيرة,منطقة الرياض,47999.0,0.2964182053973939,14833525.24,6662129.0,2008695.46,6162700.78
2020,التشييد,صغيرة,منطقة القصيم,10694.0,0.0660408818625332,3304854.66,1484297.75,447529.93,1373026.98
2020,التشييد,صغيرة,منطقة المدينة المنورة,8612.0,0.0531834743407645,2661437.1,1195321.88,360400.95,1105714.27
2020,التشييد,صغيرة,منطقة تبوك,2366.0,0.0146112517754585,731184.41,328394.28,99014.01,303776.12
2020,التشييد,صغيرة,منطقة جازان,2968.0,0.0183289075526462,917225.42,411950.23,124206.92,381068.27
2020,التشييد,صغيرة,منطقة حائل,3429.0,0.0211758167109244,1059692.04,475935.76,143499.17,440257.11
2020,التشييد,صغيرة,منطقة عسير,9225.0,0.056969060705243,2850877.52,1280404.59,386054.2,1184418.73
2020,التشييد,صغيرة,منطقة مكة المكرمة,38706.0,0.239029210152535,11961633.11,5372286.19,1619795.55,4969551.37
2020,التشييد,صغيرة,منطقة نجران,3758.0,0.023207558821713,1161365.61,521600.05,157267.39,482498.17
2020,التشييد,متناهية الصغر,المنطقة الشرقية,48851.0,0.1224111879280231,2145001.7,1154848.69,247361.18,742791.7
2020,التشييد,متناهية الصغر,منطقة الباحة,4516.0,0.0113162253522538,198293.33,106759.26,22867.15,68666.91
2020,التشييد,متناهية الصغر,منطقة الجوف,6073.0,0.015217767175429,266659.75,143567.09,30751.15,92341.49
2020,التشييد,متناهية الصغر,منطقة الحدود الشمالية,5642.0,0.0141377642686926,247734.94,133378.16,28568.75,85788.02
2020,التشييد,متناهية الصغر,منطقة الرياض,94679.0,0.2372473206656426,4157266.29,2238232.98,479415.15,1439617.93
2020,التشييد,متناهية الصغر,منطقة القصيم,42379.0,0.1061936036765203,1860822.23,1001849.15,214589.66,644383.32
2020,التشييد,متناهية الصغر,منطقة المدينة المنورة,21892.0,0.0548571314020241,961257.23,517531.83,110852.0,332873.35
2020,التشييد,متناهية الصغر,منطقة تبوك,12261.0,0.0307237021798016,538369.04,289852.81,62084.61,186431.58
2020,التشييد,متناهية الصغر,منطقة جازان,13349.0,0.0334500204223287,586142.1,315573.38,67593.79,202974.89
2020,التشييد,متناهية الصغر,منطقة حائل,14510.0,0.0363592625910547,637120.52,343019.68,73472.62,220628.19
2020,التشييد,متناهية الصغر,منطقة عسير,35242.0,0.0883096576315611,1547443.24,833128.85,178450.86,535863.44
2020,التشييد,متناهية الصغر,منطقة مكة المكرمة,84933.0,0.2128257236144765,3729328.55,2007835.33,430065.45,1291427.56
2020,التشييد,متناهية الصغر,منطقة نجران,14746.0,0.0369506330921911,647483.06,348598.78,74667.62,224216.63
2020,التشييد,متوسطة,المنطقة الشرقية,4471.0,0.2535155364028124,21454882.44,7766457.08,3173894.1,10514531.27
2020,التشييد,متوسطة,منطقة الباحة,74.0,0.0041959628033567,355102.06,128543.46,52531.46,174027.13
2020,التشييد,متوسطة,منطقة الجوف,114.0,0.0064640508051712,547049.12,198026.42,80926.85,268095.85
2020,التشييد,متوسطة,منطقة الحدود الشمالية,84.0,0.0047629848038103,403088.82,145914.2,59630.31,197544.31
2020,التشييد,متوسطة,منطقة الرياض,6676.0,0.3785438875028351,32035964.03,11596704.86,4739189.66,15700069.5
2020,التشييد,متوسطة,منطقة القصيم,708.0,0.0401451576321161,3397462.93,1229848.27,502598.3,1665016.36
2020,التشييد,متوسطة,منطقة المدينة المنورة,705.0,0.03997505103198,3383066.9,1224637.05,500468.65,1657961.2
2020,التشييد,متوسطة,منطقة تبوك,90.0,0.0051031980040825,431880.88,156336.64,63889.61,211654.62
2020,التشييد,متوسطة,منطقة جازان,130.0,0.007371286005897,623827.94,225819.6,92285.0,305723.34
2020,التشييد,متوسطة,منطقة حائل,251.0,0.0142322522113858,1204467.79,436005.53,178181.04,590281.22
2020,التشييد,متوسطة,منطقة عسير,541.0,0.0306758902245407,2596083.96,939756.94,384047.57,1272279.45
2020,التشييد,متوسطة,منطقة مكة المكرمة,3516.0,0.1993649353594919,16872146.42,6107551.57,2495954.29,8268640.56
2020,التشييد,متوسطة,منطقة نجران,276.0,0.0156498072125198,1324434.7,479432.38,195928.15,649074.17
2020,التعدين واستغلال المحاجر,صغيرة,المنطقة الشرقية,531.0,0.3200723327305605,269438.49,98715.11,37692.68,133030.7
2020,التعدين واستغلال المحاجر,صغيرة,منطقة الباحة,27.0,0.0162748643761302,13700.26,5019.41,1916.58,6764.27
2020,التعدين واستغلال المحاجر,صغيرة,منطقة الجوف,4.0,0.0024110910186859,2029.67,743.62,283.94,1002.11
2020,التعدين واستغلال المحاجر,صغيرة,منطقة الحدود الشمالية,18.0,0.0108499095840868,9133.51,3346.27,1277.72,4509.52
2020,التعدين واستغلال المحاجر,صغيرة,منطقة الرياض,460.0,0.2772754671488848,233411.87,85515.91,32652.79,115243.17
2020,التعدين واستغلال المحاجر,صغيرة,منطقة القصيم,33.0,0.0198915009041591,16744.76,6134.84,2342.48,8267.44
2020,التعدين واستغلال المحاجر,صغيرة,منطقة المدينة المنورة,91.0,0.0548523206751054,46174.96,16917.28,6459.57,22798.11
2020,التعدين واستغلال المحاجر,صغيرة,منطقة تبوك,28.0,0.0168776371308016,14207.68,5205.32,1987.56,7014.8
2020,التعدين واستغلال المحاجر,صغيرة,منطقة جازان,38.0,0.0229053646775165,19281.85,7064.36,2697.4,9520.09
2020,التعدين واستغلال المحاجر,صغيرة,منطقة حائل,5.0,0.0030138637733574,2537.09,929.52,354.92,1252.64
2020,التعدين واستغلال المحاجر,صغيرة,منطقة عسير,133.0,0.080168776371308,67486.48,24725.25,9440.92,33320.31
2020,التعدين واستغلال المحاجر,صغيرة,منطقة مكة المكرمة,250.0,0.1506931886678722,126854.28,46476.04,17746.08,62632.16
2020,التعدين واستغلال المحاجر,صغيرة,منطقة نجران,41.0,0.024713682941531,20804.1,7622.07,2910.36,10271.67
2020,التعدين واستغلال المحاجر,متناهية الصغر,المنطقة الشرقية,889.0,0.2772061116308076,28764.29,8933.8,4393.72,15436.78
2020,التعدين واستغلال المحاجر,متناهية الصغر,منطقة الباحة,28.0,0.0087309011537262,905.96,281.38,138.38,486.2
2020,التعدين واستغلال المحاجر,متناهية الصغر,منطقة الجوف,71.0,0.0221390707826629,2297.26,713.5,350.9,1232.86
2020,التعدين واستغلال المحاجر,متناهية الصغر,منطقة الحدود الشمالية,25.0,0.0077954474586841,808.89,251.23,123.56,434.11
2020,التعدين واستغلال المحاجر,متناهية الصغر,منطقة الرياض,676.0,0.2107888992828188,21872.51,6793.3,3341.0,11738.2
2020,التعدين واستغلال المحاجر,متناهية الصغر,منطقة القصيم,153.0,0.0477081384471468,4950.43,1537.54,756.17,2656.72
2020,التعدين واستغلال المحاجر,متناهية الصغر,منطقة المدينة المنورة,139.0,0.0433426878702837,4497.45,1396.85,686.98,2413.62
2020,التعدين واستغلال المحاجر,متناهية الصغر,منطقة تبوك,25.0,0.0077954474586841,808.89,251.23,123.56,434.11
2020,التعدين واستغلال المحاجر,متناهية الصغر,منطقة جازان,118.0,0.036794512004989,3817.98,1185.81,583.19,2048.98
2020,التعدين واستغلال المحاجر,متناهية الصغر,منطقة حائل,122.0,0.0380417835983785,3947.41,1226.01,602.96,2118.43
2020,التعدين واستغلال المحاجر,متناهية الصغر,منطقة عسير,360.0,0.1122544434050514,11648.08,3617.74,1779.23,6251.11
2020,التعدين واستغلال المحاجر,متناهية الصغر,منطقة مكة المكرمة,529.0,0.1649516682257561,17116.21,5316.06,2614.48,9185.66
2020,التعدين واستغلال المحاجر,متناهية الصغر,منطقة نجران,72.0,0.0224508886810102,2329.62,723.55,355.85,1250.22
2020,التعدين واستغلال المحاجر,متوسطة,المنطقة الشرقية,173.0,0.4138755980861244,1921210.11,815525.72,106269.6,999414.79
2020,التعدين واستغلال المحاجر,متوسطة,منطقة الباحة,5.0,0.0119617224880382,55526.3,23570.11,3071.38,28884.82
2020,التعدين واستغلال المحاجر,متوسطة,منطقة الجوف,8.0,0.0191387559808612,88842.09,37712.17,4914.2,46215.71
2020,التعدين واستغلال المحاجر,متوسطة,منطقة الحدود الشمالية,6.0,0.0143540669856459,66631.56,28284.13,3685.65,34661.78
2020,التعدين واستغلال المحاجر,متوسطة,منطقة الرياض,130.0,0.3110047846889952,1443683.9,612822.8,79855.77,751005.33
2020,التعدين واستغلال المحاجر,متوسطة,منطقة القصيم,8.0,0.0191387559808612,88842.09,37712.17,4914.2,46215.71
2020,التعدين واستغلال المحاجر,متوسطة,منطقة المدينة المنورة,17.0,0.0406698564593301,188789.43,80138.37,10442.68,98208.39
2020,التعدين واستغلال المحاجر,متوسطة,منطقة تبوك,2.0,0.0047846889952153,22210.52,9428.04,1228.55,11553.93
2020,التعدين واستغلال المحاجر,متوسطة,منطقة جازان,16.0,0.0382775119617224,177684.17,75424.34,9828.4,92431.43
2020,التعدين واستغلال المحاجر,متوسطة,منطقة عسير,5.0,0.0119617224880382,55526.3,23570.11,3071.38,28884.82
2020,التعدين واستغلال المحاجر,متوسطة,منطقة مكة المكرمة,41.0,0.0980861244019138,455315.69,193274.88,25185.28,236855.53
2020,التعدين واستغلال المحاجر,متوسطة,منطقة نجران,7.0,0.0167464114832535,77736.83,32998.15,4299.93,40438.75
2020,التعليم,صغيرة,المنطقة الشرقية,985.0,0.1780871451817031,423885.16,176606.88,157674.8,89603.48
2020,التعليم,صغيرة,منطقة الباحة,39.0,0.0070511661544024,16783.27,6992.56,6242.96,3547.75
2020,التعليم,صغيرة,منطقة الجوف,116.0,0.0209726993310432,49919.47,20798.37,18568.81,10552.29
2020,التعليم,صغيرة,منطقة الحدود الشمالية,72.0,0.0130175375158199,30984.5,12909.34,11525.47,6549.7
2020,التعليم,صغيرة,منطقة الرياض,1832.0,0.3312240101247514,788383.36,328470.88,293259.11,166653.37
2020,التعليم,صغيرة,منطقة القصيم,183.0,0.0330862411860423,78752.27,32811.23,29293.9,16647.14
